Time,WH,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2023/11/7 13:00,14803,1005.2,1015.0,29.1,17.7,50.0,2.0,340.0,5.3,300.0,0.0,0.0,1.0,2.25,15.0,4.0,7.0
2023/11/7 14:00,12339,1005.2,1015.0,28.8,16.7,48.0,1.1,360.0,6.0,20.0,0.0,0.0,1.0,1.73,15.0,2.0,9.0
2023/11/7 15:00,6513,1005.6,1015.4,27.2,16.5,52.0,2.1,350.0,6.5,360.0,0.0,0.0,0.9,0.93,15.0,1.0,9.0
2023/11/7 16:00,1646,1005.8,1015.6,27.1,16.7,53.0,1.9,360.0,4.9,340.0,0.0,0.0,0.2,0.26,15.0,0.0,9.0
2023/11/7 17:00,13,1006.0,1015.9,25.7,16.6,57.0,2.1,360.0,6.0,360.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
2023/11/8 06:00,678,1006.0,1016.0,23.4,18.7,75.0,0.5,210.0,1.2,170.0,0.0,0.0,0.0,0.11,10.0,0.0,0.0
2023/11/8 07:00,4920,1006.8,1016.7,24.7,17.9,66.0,1.2,340.0,2.2,330.0,0.0,0.0,0.9,0.66,10.0,1.0,0.0
2023/11/8 08:00,10167,1007.2,1017.1,25.9,19.1,66.0,0.6,100.0,2.3,340.0,0.0,0.0,1.0,1.33,10.0,2.0,3.0
2023/11/8 09:00,15083,1007.0,1016.8,27.6,19.9,63.0,0.9,290.0,2.8,240.0,0.0,0.0,1.0,1.98,10.0,4.0,7.0
2023/11/8 10:00,17902,1006.3,1016.1,29.2,20.7,60.0,0.8,200.0,4.5,190.0,0.0,0.0,1.0,2.47,10.0,5.0,7.0
2023/11/8 11:00,17272,1006.0,1015.8,29.4,20.9,60.0,1.8,250.0,5.2,270.0,0.0,0.0,1.0,2.56,10.0,6.0,5.0
2023/11/8 12:00,15745,1005.0,1014.7,30.5,21.0,57.0,1.7,340.0,3.8,260.0,0.0,0.0,0.8,2.26,10.0,5.0,5.0
2023/11/8 13:00,13293,1004.5,1014.2,29.7,20.3,57.0,1.8,340.0,4.5,340.0,0.0,0.0,0.9,1.72,10.0,3.0,5.0
2023/11/8 14:00,9765,1004.3,1014.1,29.3,20.5,59.0,1.6,280.0,4.2,350.0,0.0,0.0,0.8,1.34,10.0,2.0,5.0
2023/11/8 15:00,5894,1004.6,1014.4,28.8,20.0,59.0,0.9,310.0,4.8,340.0,0.0,0.0,0.7,0.83,10.0,1.0,5.0
2023/11/8 16:00,2529,1005.0,1014.8,28.0,20.1,62.0,1.4,330.0,3.9,330.0,0.0,0.0,0.7,0.38,10.0,0.0,5.0
2023/11/8 17:00,49,1005.6,1015.5,26.5,20.4,69.0,1.6,360.0,4.6,360.0,0.0,0.0,0.0,0.01,8.0,0.0,3.0
2023/11/9 06:00,664,1006.0,1016.0,23.3,20.8,86.0,0.3,110.0,1.3,150.0,0.0,0.0,0.0,0.08,8.0,0.0,3.0
2023/11/9 07:00,4530,1006.7,1016.6,25.1,21.2,79.0,0.9,210.0,2.6,250.0,0.0,0.0,0.9,0.63,8.0,1.0,3.0
2023/11/9 08:00,10415,1006.9,1016.8,26.6,21.4,73.0,1.1,230.0,3.0,210.0,0.0,0.0,1.0,1.37,9.0,2.0,3.0
2023/11/9 09:00,15029,1006.8,1016.6,27.6,21.2,68.0,2.1,210.0,3.9,180.0,0.0,0.0,1.0,2.0,10.0,4.0,6.0
2023/11/9 10:00,18167,1006.4,1016.2,28.6,20.6,62.0,1.8,260.0,3.6,200.0,0.0,0.0,0.9,2.28,10.0,5.0,6.0
2023/11/9 11:00,17485,1005.5,1015.3,29.8,20.7,58.0,1.5,180.0,4.8,260.0,0.0,0.0,0.9,2.72,10.0,5.0,8.0
2023/11/9 12:00,14513,1004.5,1014.3,29.1,21.4,63.0,1.6,250.0,5.4,200.0,0.0,0.0,0.5,1.87,10.0,4.0,8.0
2023/11/9 13:00,16139,1004.0,1013.8,29.0,21.8,65.0,2.0,230.0,4.6,210.0,0.0,0.0,0.3,1.22,10.0,2.0,8.0
2023/11/9 14:00,10908,1003.8,1013.6,28.6,22.1,68.0,1.8,250.0,5.2,230.0,0.0,0.0,0.7,1.44,10.0,2.0,6.0
2023/11/9 15:00,6049,1004.4,1014.2,27.8,22.1,71.0,1.3,270.0,4.7,240.0,0.0,0.0,0.9,0.87,10.0,1.0,6.0
2023/11/9 16:00,1880,1005.1,1015.0,26.6,22.0,76.0,1.5,340.0,4.3,310.0,0.0,0.0,0.1,0.25,10.0,0.0,6.0
2023/11/9 17:00,20,1005.5,1015.4,25.9,22.0,79.0,0.5,50.0,4.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0
2023/11/10 06:00,719,1007.5,1017.5,23.2,20.4,84.0,0.3,160.0,1.5,140.0,0.0,0.0,0.0,0.08,8.0,0.0,3.0
2023/11/10 07:00,4965,1008.0,1017.9,25.1,20.4,75.0,0.3,360.0,1.0,150.0,0.0,0.0,0.9,0.68,8.0,1.0,3.0
2023/11/10 08:00,10073,1008.3,1018.2,27.2,20.3,66.0,1.1,20.0,2.5,330.0,0.0,0.0,1.0,1.37,8.0,2.0,7.0
2023/11/10 09:00,14065,1008.0,1017.8,29.9,19.3,53.0,0.3,360.0,2.6,290.0,0.0,0.0,0.9,1.93,12.0,4.0,1.0
2023/11/10 10:00,18076,1007.4,1017.1,31.1,19.5,50.0,1.6,310.0,5.0,320.0,0.0,0.0,1.0,2.5,12.0,6.0,1.0
2023/11/10 11:00,19054,1006.6,1016.3,31.6,20.6,52.0,1.8,360.0,5.2,330.0,0.0,0.0,1.0,2.77,15.0,7.0,4.0
2023/11/10 12:00,17847,1005.5,1015.2,32.1,20.1,49.0,2.2,350.0,5.8,30.0,0.0,0.0,1.0,2.66,15.0,6.0,4.0
2023/11/10 13:00,16265,1004.9,1014.6,31.2,20.5,53.0,3.2,360.0,7.0,10.0,0.0,0.0,1.0,2.24,15.0,5.0,4.0
2023/11/10 14:00,12222,1004.9,1014.6,30.5,21.6,59.0,2.2,350.0,6.5,330.0,0.0,0.0,0.8,1.38,12.0,2.0,1.0
2023/11/10 15:00,6380,1004.8,1014.6,29.5,22.5,66.0,2.4,360.0,6.9,10.0,0.0,0.0,0.9,1.0,12.0,1.0,1.0
2023/11/10 16:00,2045,1005.1,1014.9,28.6,22.1,68.0,2.4,360.0,6.0,20.0,0.0,0.0,0.9,0.29,12.0,0.0,1.0
2023/11/10 17:00,33,1005.5,1015.3,28.0,21.8,69.0,1.4,350.0,5.7,20.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
2023/11/11 06:00,636,1007.8,1017.8,23.0,19.2,79.0,1.8,350.0,3.6,350.0,0.0,0.0,0.0,0.06,18.0,0.0,0.0
2023/11/11 07:00,5375,1008.1,1018.1,24.3,19.4,74.0,1.8,20.0,3.8,20.0,0.0,0.0,0.9,0.72,18.0,1.0,0.0
2023/11/11 08:00,11956,1008.4,1018.3,26.6,19.7,66.0,0.7,10.0,3.3,330.0,0.0,0.0,1.0,1.47,18.0,2.0,2.0
2023/11/11 09:00,16127,1008.1,1017.9,27.9,19.7,61.0,2.0,350.0,3.7,230.0,0.0,0.0,1.0,2.09,18.0,4.0,1.0
2023/11/11 10:00,18504,1007.6,1017.4,28.3,19.5,59.0,2.1,330.0,5.4,10.0,0.0,0.0,1.0,2.55,18.0,6.0,1.0
2023/11/11 11:00,19709,1006.7,1016.5,29.3,19.9,57.0,2.3,360.0,7.0,290.0,0.0,0.0,1.0,2.81,15.0,7.0,0.0
2023/11/11 12:00,18963,1005.7,1015.4,29.9,20.5,57.0,2.4,340.0,5.9,310.0,0.0,0.0,1.0,2.69,15.0,6.0,0.0
2023/11/11 13:00,16850,1005.2,1015.0,29.0,20.2,59.0,2.3,340.0,5.9,360.0,0.0,0.0,1.0,2.34,15.0,5.0,0.0
2023/11/11 14:00,12949,1004.9,1014.7,28.7,20.2,60.0,2.8,340.0,6.2,340.0,0.0,0.0,1.0,1.78,15.0,3.0,0.0
2023/11/11 15:00,7704,1005.3,1015.1,27.5,20.4,65.0,1.9,340.0,6.9,10.0,0.0,0.0,1.0,1.08,15.0,1.0,0.0
2023/11/11 16:00,2254,1005.9,1015.8,26.7,20.1,67.0,1.9,350.0,5.9,290.0,0.0,0.0,1.0,0.35,15.0,0.0,0.0
2023/11/11 17:00,27,1006.7,1016.6,25.3,19.9,72.0,2.1,350.0,5.8,340.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0
2023/11/12 06:00,525,1009.4,1019.4,22.7,18.7,78.0,1.9,20.0,6.1,360.0,0.0,0.0,0.0,0.08,18.0,0.0,9.0
2023/11/12 07:00,5169,1009.7,1019.7,23.5,18.4,73.0,1.7,30.0,5.8,20.0,0.0,0.0,0.3,0.49,18.0,0.0,9.0
2023/11/12 08:00,9307,1010.2,1020.1,25.6,19.3,68.0,1.2,40.0,6.4,340.0,0.0,0.0,0.6,1.38,18.0,2.0,9.0
2023/11/12 09:00,15021,1009.9,1019.8,25.8,19.7,69.0,2.5,10.0,6.7,360.0,0.0,0.0,0.7,1.95,18.0,4.0,2.0
2023/11/12 10:00,19150,1009.3,1019.2,26.1,19.8,68.0,3.3,10.0,7.6,340.0,0.0,0.0,1.0,2.63,18.0,6.0,2.0
2023/11/12 11:00,20215,1008.4,1018.3,26.1,18.8,64.0,4.2,20.0,9.4,350.0,0.0,0.0,1.0,2.8,18.0,7.0,2.0
2023/11/12 12:00,19643,1007.6,1017.5,25.9,18.6,64.0,4.2,360.0,8.6,10.0,0.0,0.0,1.0,2.7,18.0,6.0,2.0
2023/11/12 13:00,16914,1006.9,1016.8,25.7,17.9,62.0,3.8,350.0,8.2,360.0,0.0,0.0,1.0,2.34,18.0,5.0,2.0
2023/11/12 14:00,12563,1006.7,1016.6,24.9,17.6,64.0,3.0,350.0,9.6,20.0,0.0,0.0,1.0,1.78,18.0,3.0,0.0
2023/11/12 15:00,7708,1006.9,1016.8,24.8,17.3,63.0,3.2,350.0,6.8,340.0,0.0,0.0,1.0,1.07,18.0,1.0,0.0
2023/11/12 16:00,2135,1007.2,1017.2,24.1,16.6,63.0,2.4,360.0,6.3,340.0,0.0,0.0,0.9,0.32,18.0,0.0,0.0
2023/11/12 17:00,23,1007.8,1017.8,23.5,16.6,65.0,1.6,350.0,4.6,330.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0
2023/11/13 06:00,383,1011.6,1021.7,19.9,14.7,72.0,4.3,20.0,8.4,30.0,0.0,0.0,0.0,0.07,15.0,0.0,9.0
2023/11/13 07:00,4970,1011.9,1022.0,20.5,15.1,71.0,3.6,20.0,9.3,10.0,0.0,0.0,0.1,0.54,15.0,0.0,9.0
2023/11/13 08:00,9722,1012.4,1022.5,21.1,14.8,67.0,2.9,20.0,8.0,30.0,0.0,0.0,0.2,1.13,15.0,1.0,9.0
2023/11/13 09:00,14316,1011.9,1022.0,22.3,15.2,64.0,3.4,20.0,8.7,30.0,0.0,0.0,0.5,1.65,15.0,3.0,0.0
2023/11/13 10:00,18568,1011.1,1021.1,23.4,15.0,59.0,2.8,360.0,9.3,10.0,0.0,0.0,1.0,2.5,15.0,5.0,0.0
2023/11/13 11:00,19882,1010.3,1020.3,23.6,14.9,58.0,3.1,360.0,8.9,20.0,0.0,0.0,1.0,2.7,18.0,6.0,3.0
2023/11/13 12:00,19378,1009.4,1019.4,24.1,14.8,56.0,3.9,350.0,8.6,10.0,0.0,0.0,1.0,2.64,18.0,6.0,3.0
2023/11/13 13:00,16734,1008.9,1018.9,23.6,14.1,55.0,2.9,360.0,8.6,340.0,0.0,0.0,1.0,2.25,18.0,4.0,3.0
2023/11/13 14:00,6618,1009.0,1019.0,22.2,13.8,59.0,3.1,20.0,8.0,360.0,0.0,0.0,0.5,1.15,20.0,2.0,8.0
2023/11/13 15:00,2608,1009.6,1019.7,21.6,13.8,61.0,3.0,350.0,8.8,360.0,0.0,0.0,0.0,0.35,20.0,1.0,8.0
2023/11/13 16:00,697,1010.2,1020.3,20.9,13.6,63.0,2.2,360.0,6.4,30.0,0.0,0.0,0.0,0.1,20.0,0.0,8.0
2023/11/13 17:00,0,1010.8,1020.9,20.3,13.3,64.0,2.7,360.0,6.2,20.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0
2023/11/14 06:00,75,1012.2,1022.3,20.6,15.0,70.0,0.3,60.0,2.1,10.0,0.0,0.0,0.0,0.02,20.0,0.0,10.0
2023/11/14 07:00,722,1012.8,1022.9,21.1,15.2,69.0,1.5,340.0,2.5,360.0,0.0,0.0,0.0,0.12,20.0,0.0,10.0
2023/11/14 08:00,4492,1013.2,1023.3,21.9,15.0,65.0,0.6,20.0,2.2,320.0,0.0,0.0,0.0,0.61,20.0,1.0,10.0
2023/11/14 09:00,3663,1013.4,1023.5,22.4,15.5,65.0,0.4,80.0,2.1,260.0,0.0,0.0,0.0,0.51,20.0,1.0,10.0
2023/11/14 10:00,6352,1012.3,1022.4,22.4,15.3,64.0,1.0,330.0,3.5,250.0,0.0,0.0,0.0,0.79,20.0,2.0,10.0
2023/11/14 11:00,11885,1011.3,1021.3,23.9,16.2,62.0,0.7,270.0,3.5,10.0,0.0,0.0,0.1,1.46,20.0,4.0,10.0
2023/11/14 12:00,11600,1010.4,1020.4,23.8,16.1,62.0,2.2,340.0,5.5,340.0,0.0,0.0,0.1,1.43,20.0,4.0,10.0
2023/11/14 13:00,6351,1009.7,1019.7,23.8,15.9,61.0,1.7,340.0,5.1,20.0,0.0,0.0,0.0,1.06,20.0,3.0,10.0
2023/11/14 14:00,3670,1010.0,1020.0,22.9,16.0,65.0,1.6,340.0,4.6,340.0,0.0,0.0,0.0,0.57,20.0,1.0,10.0
2023/11/14 15:00,2409,1009.8,1019.8,22.3,16.4,69.0,1.7,360.0,4.9,340.0,0.0,0.0,0.0,0.34,20.0,1.0,10.0
2023/11/14 16:00,1258,1010.4,1020.5,21.7,16.2,71.0,1.7,340.0,5.0,340.0,0.0,0.0,0.0,0.15,20.0,0.0,10.0
2023/11/14 17:00,16,1010.7,1020.8,21.6,16.6,73.0,1.3,330.0,3.8,350.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0
2023/11/15 06:00,544,1012.0,1022.1,20.7,17.5,82.0,0.2,0.0,1.0,230.0,0.0,0.0,0.0,0.09,12.0,0.0,7.0
2023/11/15 07:00,3888,1012.3,1022.4,21.8,17.4,76.0,0.8,320.0,2.0,330.0,0.0,0.0,0.3,0.49,12.0,0.0,7.0
2023/11/15 08:00,8902,1012.4,1022.4,23.4,17.9,71.0,0.6,210.0,1.9,320.0,0.0,0.0,0.9,1.23,12.0,2.0,3.0
2023/11/15 09:00,14618,1012.1,1022.1,25.5,18.2,64.0,0.9,360.0,2.9,250.0,0.0,0.0,1.0,1.94,10.0,3.0,3.0
2023/11/15 10:00,17668,1011.0,1020.9,27.1,17.9,57.0,2.0,10.0,3.9,10.0,0.0,0.0,1.0,2.4,10.0,5.0,3.0
2023/11/15 11:00,18883,1009.6,1019.5,27.8,17.4,53.0,1.3,40.0,3.1,30.0,0.0,0.0,1.0,2.62,12.0,6.0,2.0
2023/11/15 12:00,14139,1008.5,1018.3,28.5,17.4,51.0,1.1,220.0,3.3,200.0,0.0,0.0,0.9,2.26,12.0,5.0,2.0
2023/11/15 13:00,15436,1008.3,1018.1,28.7,17.9,52.0,1.6,330.0,6.1,340.0,0.0,0.0,1.0,2.23,12.0,4.0,2.0
2023/11/15 14:00,12152,1007.9,1017.7,27.9,17.5,53.0,1.6,330.0,4.1,350.0,0.0,0.0,1.0,1.68,15.0,2.0,2.0
2023/11/15 15:00,6911,1008.2,1018.1,27.2,17.4,55.0,1.9,350.0,4.7,360.0,0.0,0.0,1.0,0.98,15.0,1.0,2.0
2023/11/15 16:00,1908,1008.8,1018.7,26.2,17.3,58.0,2.5,360.0,5.8,330.0,0.0,0.0,0.8,0.29,15.0,0.0,2.0
2023/11/15 17:00,17,1009.5,1019.4,25.4,17.6,62.0,0.7,320.0,3.8,330.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0
2023/11/16 06:00,149,1012.8,1022.9,22.9,19.3,80.0,0.3,170.0,3.7,250.0,0.0,0.0,0.0,0.04,10.0,0.0,9.0
2023/11/16 07:00,1304,1012.9,1022.9,23.2,19.2,78.0,0.6,110.0,2.5,100.0,0.0,0.0,0.0,0.22,10.0,0.0,9.0
2023/11/16 08:00,2848,1013.2,1023.2,24.1,19.0,73.0,0.3,150.0,2.2,160.0,0.0,0.1,0.0,0.44,10.0,1.0,9.0
2023/11/16 09:00,4228,1012.9,1022.9,25.1,18.8,68.0,0.7,180.0,2.5,210.0,0.0,0.0,0.0,0.7,10.0,2.0,9.0
2023/11/16 10:00,7608,1012.0,1021.9,25.7,18.2,63.0,0.5,290.0,2.5,250.0,0.0,0.0,0.0,1.05,10.0,3.0,9.0
2023/11/16 11:00,8258,1011.4,1021.4,24.6,19.9,75.0,2.1,340.0,6.2,340.0,0.0,0.0,0.0,0.76,9.0,2.0,6.0
2023/11/16 12:00,9504,1010.8,1020.8,24.9,19.7,73.0,2.9,350.0,6.2,350.0,0.0,0.0,0.1,1.32,9.0,4.0,6.0
2023/11/16 13:00,11912,1010.2,1020.2,24.3,19.4,74.0,3.5,360.0,8.5,320.0,0.0,0.0,0.5,1.93,9.0,4.0,6.0
2023/11/16 14:00,9419,1010.1,1020.1,24.0,18.9,73.0,2.8,360.0,9.2,360.0,0.0,0.0,0.7,1.34,8.0,2.0,10.0
2023/11/16 15:00,5182,1010.7,1020.7,22.9,18.5,76.0,2.3,20.0,8.5,10.0,0.0,0.0,0.3,0.64,8.0,1.0,10.0
2023/11/16 16:00,1027,1011.2,1021.3,22.3,17.0,72.0,3.4,360.0,10.3,340.0,0.0,0.0,0.0,0.18,8.0,0.0,10.0
2023/11/16 17:00,0,1011.6,1021.7,21.9,17.1,74.0,2.9,20.0,8.2,360.0,0.0,0.0,0.0,0.0,12.0,0.0,8.0
2023/11/17 06:00,130,1012.7,1022.9,17.7,8.8,56.0,2.8,20.0,10.1,20.0,0.0,0.0,0.0,0.03,12.0,0.0,8.0
2023/11/17 07:00,1814,1013.0,1023.2,17.6,9.0,57.0,4.1,20.0,11.1,10.0,0.0,0.0,0.0,0.33,12.0,0.0,8.0
2023/11/17 08:00,8912,1013.3,1023.5,18.9,9.4,54.0,2.7,30.0,8.3,360.0,0.0,0.0,0.5,0.95,12.0,2.0,5.0
2023/11/17 09:00,14655,1013.1,1023.2,20.4,9.4,49.0,3.0,20.0,7.8,320.0,0.0,0.0,1.0,2.02,12.0,4.0,2.0
2023/11/17 10:00,18502,1012.2,1022.3,21.3,9.6,47.0,2.6,10.0,9.5,10.0,0.0,0.0,1.0,2.42,12.0,5.0,2.0
2023/11/17 11:00,20137,1011.6,1021.7,21.4,9.3,46.0,4.1,360.0,10.0,340.0,0.0,0.0,1.0,2.72,12.0,6.0,2.0
2023/11/17 12:00,19189,1010.5,1020.5,22.6,9.1,42.0,2.4,10.0,8.7,40.0,0.0,0.0,1.0,2.67,12.0,6.0,2.0
2023/11/17 13:00,17687,1009.9,1019.9,22.4,8.2,40.0,3.9,360.0,9.5,360.0,0.0,0.0,1.0,2.37,12.0,4.0,2.0
2023/11/17 14:00,13698,1009.9,1020.0,22.0,7.4,39.0,3.1,20.0,9.7,360.0,0.0,0.0,1.0,1.85,12.0,2.0,0.0
2023/11/17 15:00,8176,1010.1,1020.2,20.7,8.0,44.0,3.8,360.0,8.1,340.0,0.0,0.0,1.0,1.14,12.0,1.0,0.0
2023/11/17 16:00,2340,1010.5,1020.7,19.2,8.3,49.0,2.4,360.0,9.1,360.0,0.0,0.0,0.9,0.35,12.0,0.0,0.0
2023/11/17 17:00,28,1010.8,1021.0,18.0,8.3,53.0,2.6,360.0,7.3,360.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0
2023/11/18 06:00,568,1013.1,1023.4,15.5,2.0,40.0,2.2,30.0,5.9,10.0,0.0,0.0,0.0,0.06,15.0,0.0,2.0
2023/11/18 07:00,5320,1013.6,1023.9,16.8,2.8,39.0,1.4,30.0,5.8,20.0,0.0,0.0,0.9,0.63,15.0,1.0,2.0
2023/11/18 08:00,11769,1013.5,1023.7,18.6,3.7,37.0,2.6,20.0,5.9,20.0,0.0,0.0,1.0,1.46,15.0,2.0,2.0
2023/11/18 09:00,16645,1012.8,1022.9,20.4,4.9,36.0,2.3,10.0,6.7,20.0,0.0,0.0,1.0,2.14,15.0,4.0,2.0
2023/11/18 10:00,19561,1011.8,1021.9,21.5,5.4,35.0,3.4,10.0,7.0,360.0,0.0,0.0,1.0,2.59,15.0,5.0,2.0
2023/11/18 11:00,20766,1010.8,1020.9,22.0,6.3,36.0,3.9,360.0,7.9,10.0,0.0,0.0,1.0,2.82,15.0,6.0,0.0
2023/11/18 12:00,20137,1010.0,1020.0,22.6,6.4,35.0,3.1,360.0,8.7,20.0,0.0,0.0,1.0,2.74,15.0,6.0,0.0
2023/11/18 13:00,17663,1009.1,1019.1,23.1,7.3,36.0,2.7,20.0,7.5,350.0,0.0,0.0,1.0,2.36,15.0,4.0,0.0
2023/11/18 14:00,13430,1008.7,1018.7,22.0,7.4,39.0,3.1,340.0,8.1,330.0,0.0,0.0,1.0,1.8,12.0,2.0,0.0
2023/11/18 15:00,7920,1008.8,1018.9,21.2,7.1,40.0,3.0,360.0,7.7,350.0,0.0,0.0,1.0,1.1,12.0,1.0,0.0
2023/11/18 16:00,2177,1009.3,1019.4,19.9,7.6,45.0,2.4,20.0,8.4,340.0,0.0,0.0,0.9,0.32,12.0,0.0,0.0
2023/11/18 17:00,19,1009.9,1020.1,18.7,7.5,48.0,2.1,360.0,5.8,20.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
2023/11/19 06:00,462,1011.4,1021.7,14.3,10.7,79.0,0.3,100.0,1.4,120.0,0.0,0.0,0.0,0.06,15.0,0.0,0.0
2023/11/19 07:00,4815,1011.7,1022.0,16.7,10.1,65.0,0.2,0.0,1.3,240.0,0.0,0.0,0.8,0.56,15.0,0.0,0.0
2023/11/19 08:00,10474,1011.6,1021.8,19.0,11.6,62.0,0.2,0.0,1.2,200.0,0.0,0.0,1.0,1.34,12.0,2.0,0.0
2023/11/19 09:00,15197,1011.4,1021.5,21.5,10.7,50.0,0.7,250.0,2.4,220.0,0.0,0.0,1.0,1.97,15.0,3.0,1.0
2023/11/19 10:00,17907,1010.7,1020.7,23.0,11.4,48.0,0.6,220.0,2.6,260.0,0.0,0.0,1.0,2.41,15.0,5.0,1.0
2023/11/19 11:00,19232,1009.5,1019.5,24.6,11.9,45.0,1.1,320.0,3.2,240.0,0.0,0.0,1.0,2.66,15.0,6.0,3.0
2023/11/19 12:00,18782,1008.3,1018.3,24.3,10.6,42.0,1.0,30.0,4.5,340.0,0.0,0.0,1.0,2.54,15.0,5.0,3.0
2023/11/19 13:00,16616,1007.7,1017.6,24.7,11.0,42.0,2.0,350.0,6.1,250.0,0.0,0.0,1.0,2.12,15.0,4.0,3.0
2023/11/19 14:00,12056,1007.4,1017.4,23.5,12.5,50.0,1.9,320.0,6.2,350.0,0.0,0.0,1.0,1.63,15.0,2.0,2.0
2023/11/19 15:00,6860,1007.6,1017.6,22.9,13.7,56.0,2.3,10.0,6.3,340.0,0.0,0.0,1.0,0.97,15.0,1.0,2.0
2023/11/19 16:00,1925,1007.9,1017.9,21.7,14.4,63.0,1.8,360.0,7.3,320.0,0.0,0.0,0.8,0.27,15.0,0.0,2.0
2023/11/19 17:00,18,1008.3,1018.4,21.0,14.4,66.0,1.3,30.0,4.7,30.0,0.0,0.0,0.0,0.0,10.0,0.0,7.0
2023/11/20 06:00,302,1009.1,1019.3,17.3,14.2,82.0,0.8,30.0,1.8,20.0,0.0,0.0,0.0,0.05,10.0,0.0,7.0
2023/11/20 07:00,2178,1009.5,1019.6,19.4,13.8,70.0,0.5,30.0,2.2,360.0,0.0,0.0,0.0,0.33,10.0,0.0,7.0
2023/11/20 08:00,9112,1009.6,1019.7,21.4,12.3,56.0,0.5,60.0,2.3,360.0,0.0,0.0,0.5,1.14,12.0,2.0,3.0
2023/11/20 09:00,15332,1009.2,1019.2,23.1,12.4,51.0,1.4,210.0,2.8,210.0,0.0,0.0,1.0,2.06,12.0,3.0,3.0
2023/11/20 10:00,15517,1008.6,1018.6,24.6,11.9,45.0,1.3,260.0,2.9,180.0,0.0,0.0,1.0,2.02,12.0,4.0,3.0
2023/11/20 11:00,16785,1008.0,1017.9,24.7,11.7,44.0,1.0,240.0,4.3,200.0,0.0,0.0,0.8,2.3,12.0,5.0,5.0
2023/11/20 12:00,16066,1007.1,1017.0,25.1,11.7,43.0,1.4,200.0,3.4,230.0,0.0,0.0,0.4,2.03,12.0,4.0,5.0
2023/11/20 13:00,13628,1006.4,1016.3,25.6,11.8,42.0,1.1,330.0,3.4,340.0,0.0,0.0,0.7,1.93,12.0,3.0,5.0
2023/11/20 14:00,11010,1006.4,1016.3,25.7,11.9,42.0,1.5,360.0,4.5,20.0,0.0,0.0,1.0,1.7,12.0,2.0,8.0
2023/11/20 15:00,4970,1006.8,1016.7,24.2,14.3,54.0,2.3,360.0,5.8,350.0,0.0,0.0,0.3,0.75,12.0,1.0,8.0
2023/11/20 16:00,1101,1007.3,1017.3,23.6,14.3,56.0,1.8,360.0,5.4,360.0,0.0,0.0,0.0,0.15,12.0,0.0,8.0
2023/11/20 17:00,13,1007.6,1017.6,23.0,14.8,60.0,1.4,350.0,3.9,350.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
2023/11/21 06:00,487,1008.9,1019.1,16.6,13.3,81.0,0.2,0.0,1.0,130.0,0.0,0.0,0.0,0.05,12.0,0.0,0.0
2023/11/21 07:00,4871,1009.2,1019.3,19.4,13.6,69.0,0.7,100.0,1.5,80.0,0.0,0.0,0.8,0.57,12.0,0.0,0.0
2023/11/21 08:00,10837,1009.0,1019.1,22.0,13.1,57.0,0.3,360.0,1.3,100.0,0.0,0.0,1.0,1.39,12.0,2.0,0.0
2023/11/21 09:00,15410,1008.7,1018.7,23.4,13.3,53.0,0.9,240.0,2.7,290.0,0.0,0.0,1.0,2.03,12.0,3.0,0.0
2023/11/21 10:00,18347,1007.5,1017.4,24.9,12.5,46.0,0.8,360.0,3.1,20.0,0.0,0.0,1.0,2.48,12.0,5.0,0.0
2023/11/21 11:00,19242,1006.4,1016.3,25.9,12.0,42.0,1.5,210.0,3.5,30.0,0.0,0.0,1.0,2.67,12.0,5.0,0.0
2023/11/21 12:00,18763,1005.1,1015.0,26.6,14.1,46.0,1.8,330.0,4.2,30.0,0.0,0.0,1.0,2.61,12.0,5.0,0.0
2023/11/21 13:00,15873,1004.6,1014.5,26.4,14.2,47.0,2.2,360.0,6.0,360.0,0.0,0.0,1.0,2.18,12.0,3.0,0.0
2023/11/21 14:00,12313,1004.4,1014.3,25.5,15.2,53.0,2.1,340.0,6.6,310.0,0.0,0.0,1.0,1.69,12.0,2.0,0.0
2023/11/21 15:00,7063,1004.3,1014.2,24.9,15.3,55.0,1.9,350.0,6.0,350.0,0.0,0.0,1.0,1.0,12.0,1.0,0.0
2023/11/21 16:00,1909,1004.6,1014.5,23.9,17.2,66.0,2.4,340.0,5.1,350.0,0.0,0.0,0.8,0.28,12.0,0.0,0.0
2023/11/21 17:00,10,1004.9,1014.9,23.0,17.5,71.0,1.6,350.0,5.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
2023/11/22 06:00,486,1006.9,1017.1,16.7,13.1,79.0,0.6,160.0,1.9,150.0,0.0,0.0,0.0,0.04,20.0,0.0,0.0
