Time,WH,Temperature,RH,GloblRad,UVI
2026/7/17 15:00,15886.74902,31.72014809,66.03497314,1.273935437,3.974287033
2026/7/17 16:00,15146.81055,30.26200867,84.37700653,1.070238709,2.992649555
2026/7/17 17:00,10616.44629,28.88736725,96.12735748,0.935038328,2.988324642
2026/7/18 06:00,3.270170212,25.2419014,97.99742889,0.000388974,0.006800264
2026/7/18 07:00,114.3313904,25.55740547,98.35758972,0.027306193,0.011734635
2026/7/18 08:00,856.8394775,25.65592003,96.53700256,0.196650147,0.018225998
2026/7/18 09:00,1055.649048,26.3238163,90.37797546,0.206670523,0.029759556
2026/7/18 10:00,1915.201294,26.85577202,79.44265747,0.303428769,0.981965601
2026/7/18 11:00,5555.570313,27.11170006,70.22808838,0.919007301,0.999268591
2026/7/18 12:00,21965.91211,31.13749695,69.25536346,3.112316608,9.000301361
2026/7/18 13:00,18870.17969,30.84635544,72.34832001,2.758544922,6.968006134
2026/7/18 14:00,17650.40625,30.71378517,65.98841095,2.671975851,6.015293598
2026/7/18 15:00,12020.00977,30.11995125,82.28174591,1.952311277,3.920984507
2026/7/18 16:00,10728.20508,29.01524544,95.33807373,1.126725316,2.99476409
2026/7/18 17:00,6044.074707,28.47475052,95.96234131,0.969908476,2.96765852
2026/7/19 06:00,31.93100166,24.80004501,97.17919922,0.050327055,0.000868886
2026/7/19 07:00,54.40102768,25.84150505,98.0322113,0.090112321,0.021451861
2026/7/19 08:00,933.0797119,25.95423889,97.1804657,1.191519022,0.027436644
2026/7/19 09:00,4085.530029,26.3712616,93.2155304,1.205123186,0.96822983
2026/7/19 10:00,9326.460938,27.21465874,86.05121613,1.214781523,1.971820235
2026/7/19 11:00,9580.856445,29.48337746,76.17276764,1.221647263,2.980503798
2026/7/19 12:00,19038.55078,31.53471184,67.51719666,1.255846143,8.057502747
2026/7/19 13:00,16250.11719,31.40319633,71.11664581,1.233023643,7.075799942
2026/7/19 14:00,16092.29785,31.20232773,63.7644577,1.229169607,7.050948143
2026/7/19 15:00,15980.02734,31.03970718,64.02110291,1.226194143,5.973703384
2026/7/19 16:00,10900.05957,30.99805069,65.06092072,1.224842668,5.019799709
2026/7/19 17:00,10070.0752,30.28737068,67.04605103,1.222562075,3.003677845
2026/7/20 06:00,1284.614868,26.76643372,78.14131165,1.202052832,0.002636045
2026/7/20 07:00,1359.807251,27.51179886,89.10901642,1.210164309,0.012627274
2026/7/20 08:00,2553.193115,27.70435143,86.91582489,1.219495177,0.036531538
2026/7/20 09:00,2611.947998,28.38638687,82.82034302,1.22099793,0.996043503
2026/7/20 10:00,3366.404541,28.52637291,75.89975739,1.227366805,1.012842774
2026/7/20 11:00,4959.251953,28.91622353,68.7432251,1.231116176,2.003797054
2026/7/20 12:00,18513.99805,30.06384468,67.740242,1.257402539,7.098471165
2026/7/20 13:00,14742.37207,29.85027313,70.02978516,1.254218578,5.050780773
2026/7/20 14:00,14281.26758,29.46866417,75.15493011,1.249062657,5.002169609
2026/7/20 15:00,12306.96094,29.28149033,80.20797729,1.246305227,3.986614466
2026/7/20 16:00,8266.823242,29.12437057,76.05368805,1.239967227,2.972075462
2026/7/20 17:00,7960.223145,29.0039196,75.06773376,1.237074971,2.003961563
2026/7/21 06:00,33.5748558,24.82000542,94.01123047,0.132233024,0.005426496
2026/7/21 07:00,457.1607971,25.18562889,96.88637543,0.302473783,0.015726238
2026/7/21 08:00,1479.082642,25.3247242,97.08396912,0.921026468,0.05033198
2026/7/21 09:00,1851.128052,25.6279335,82.9726181,1.210710287,0.071398646
2026/7/21 10:00,2097.321045,25.6746273,74.06135559,1.215167165,0.98856622
2026/7/21 11:00,4292.529785,26.75411034,74.14510345,1.21668756,1.019130349
2026/7/21 12:00,17739.60742,30.79088974,65.58217621,1.237761378,8.093255043
2026/7/21 13:00,17245.67383,30.32585907,67.68867493,1.234188676,8.074558258
2026/7/21 14:00,15299.51953,30.25443077,67.87482452,1.226179242,5.051531792
2026/7/21 15:00,11685.73535,29.97631454,68.06360626,1.222789049,4.030627251
2026/7/21 16:00,11282.8457,28.87582397,93.06356812,1.218759298,2.99971652
2026/7/21 17:00,7041.771973,28.52676201,95.90531921,1.21732676,2.934872389
2026/7/22 06:00,91.92349243,24.60489464,95.88080597,0.035608999,0.000964254
2026/7/22 07:00,611.0484619,24.65101051,96.19778442,0.129975557,0.024822623
2026/7/22 08:00,2046.619751,25.43628502,97.08889771,0.367499173,0.032372564
2026/7/22 09:00,2271.610596,26.00080681,86.8868103,0.450779915,0.962157547
2026/7/22 10:00,2316.521729,28.34682465,77.79442596,0.474618733,0.99415642
2026/7/22 11:00,9057.208984,29.39659691,69.91377258,1.33747828,2.945093393
2026/7/22 12:00,19740.11914,31.04929352,65.20214081,3.033494234,9.062088013
2026/7/22 13:00,19525.48047,31.0116539,67.97416687,2.719813108,7.053023338
2026/7/22 14:00,17304.74219,30.59229469,65.0410614,2.283011436,6.015285015
2026/7/22 15:00,16276.47363,30.36121941,61.07193375,1.740512729,6.01081562
2026/7/22 16:00,14721.72852,29.79544067,60.81906509,1.546207547,4.023267269
2026/7/22 17:00,13028.89648,29.65803337,71.07415009,1.374181747,3.962281704
2026/7/23 06:00,737.1236572,24.88648987,78.48770905,0.120024793,0.005142778
2026/7/23 07:00,1472.107056,25.98825264,73.3486557,0.190914273,0.015415817
2026/7/23 08:00,2125.956299,27.14267349,97.22162628,0.282832623,0.02093038
2026/7/23 09:00,4988.782227,28.30838966,90.17845154,0.738547742,1.075377584
2026/7/23 10:00,12627.19727,28.9024086,79.96258545,1.236336589,2.026811361
2026/7/23 11:00,14558.63574,29.63637924,70.25112915,1.285704851,2.972338676
2026/7/23 12:00,21819.98438,30.92798615,67.1861496,3.24250412,8.134919167
2026/7/23 13:00,18952.76758,30.48652267,64.68292999,2.997284889,8.033307076
2026/7/23 14:00,18377.82813,30.37564278,70.91357422,2.621111631,5.999745369
2026/7/23 15:00,17870.08398,30.30948067,70.05722046,1.596163273,3.964520693
2026/7/23 16:00,15216.98926,30.13623238,69.12091827,1.57382822,3.029385567
2026/7/23 17:00,14681.04688,30.03315926,65.84738922,1.292501688,2.97394371
2026/7/24 06:00,1676.03772,25.23913193,65.24453735,0.204120755,0.008320719
2026/7/24 07:00,2012.100708,26.58980751,67.69120026,0.300380111,0.010061115
2026/7/24 08:00,6691.278809,27.57662964,85.18862152,0.904629707,1.015543818
2026/7/24 09:00,7001.169434,28.5304203,83.07896423,1.001036167,1.028155684
2026/7/24 10:00,12129.73438,29.33244324,76.09661102,1.459985971,1.917470932
2026/7/24 11:00,12404.85254,30.10892868,72.14080811,1.557937741,2.007779837
2026/7/24 12:00,23220.11719,31.76700592,66.08155823,3.29721117,8.049206734
2026/7/24 13:00,21203.34766,31.17922592,60.96710205,2.61267972,7.044921398
2026/7/24 14:00,19833.23047,31.17447472,67.12515259,2.537918329,6.035616398
2026/7/24 15:00,19221.96094,30.61750793,62.12493896,2.222317696,4.96762228
2026/7/24 16:00,18060.11914,30.55101013,63.24746704,1.644955039,3.980733871
2026/7/24 17:00,17208.92969,30.42379379,65.03082275,1.574119925,3.970248699
2026/7/25 06:00,574.3511963,25.87843895,61.11975098,0.090907924,0.015059084
2026/7/25 07:00,1898.365356,27.35398865,64.90237427,0.305704355,0.022216409
2026/7/25 08:00,5699.526855,28.31858253,80.18725586,0.764555693,0.947940648
2026/7/25 09:00,7986.929199,29.00958633,72.22884369,1.079156041,0.998227417
2026/7/25 10:00,10750.43262,29.54026794,69.21321106,1.458726525,1.993483782
2026/7/25 11:00,14239.22461,29.8082962,58.18878555,1.648665428,2.960010767
2026/7/25 12:00,23183.98438,30.97473717,57.96293259,2.802283287,6.99937439
2026/7/25 13:00,20687.85547,30.92661667,67.19259644,2.592074156,6.067084789
2026/7/25 14:00,18946.92969,30.66650963,66.90992737,2.43933773,5.980209827
2026/7/25 15:00,18851.26758,30.55267143,65.07442474,2.188915253,5.979129791
2026/7/25 16:00,17529.23047,30.50327873,67.64427185,2.025533199,4.975391388
2026/7/25 17:00,15197.9707,30.49701881,54.95270157,1.856350422,3.002844334
2026/7/26 06:00,966.9859619,25.78284645,56.87350845,0.123388045,0.00921163
2026/7/26 07:00,1879.813599,27.53601646,60.13515854,0.292957544,0.012870878
2026/7/26 08:00,6004.51123,29.05688858,83.20532227,0.802820086,0.939805329
2026/7/26 09:00,7460.1875,29.07471848,74.09675598,0.953501165,1.016378999
2026/7/26 10:00,11793.54102,29.59126472,68.92520905,1.035161495,2.073085785
2026/7/26 11:00,13348.90039,30.40722466,66.10413361,1.135955453,2.933189631
2026/7/26 12:00,17145.23438,31.96723747,62.99314117,2.227791071,6.012812614
2026/7/26 13:00,16548.91016,31.83459854,62.99492645,2.159757853,5.040465355
2026/7/26 14:00,16168.08301,31.26251793,61.05727386,1.842283964,5.014025688
2026/7/26 15:00,13683.53809,31.02726364,61.73697662,1.771803975,3.916152716
2026/7/26 16:00,13544.00879,30.45088005,52.58012009,1.745459199,2.977856874
2026/7/26 17:00,13525.16504,30.40896225,54.60067368,1.701877236,2.974186182
2026/7/27 06:00,1341.620728,26.12462425,62.81400299,0.182823777,0.01235041
2026/7/27 07:00,2011.851685,27.51653099,68.40151215,0.284394741,0.024689049
2026/7/27 08:00,5856.827637,28.91324043,81.94166565,0.853553295,0.968078196
2026/7/27 09:00,6398.067383,29.11223793,77.16157532,0.85360235,1.008089185
2026/7/27 10:00,11965.41113,29.86084938,71.04756165,1.432779193,1.954919457
2026/7/27 11:00,13368.21582,30.36149979,65.26765442,1.453488708,2.996244907
2026/7/27 12:00,21540.11133,32.42385864,59.75922394,2.672568321,5.989151478
2026/7/27 13:00,21224.93945,31.91913795,63.92659378,2.608636856,5.982626438
2026/7/27 14:00,20127.32617,31.64224052,66.09505463,2.581557512,5.967684746
2026/7/27 15:00,19536.21875,31.42901039,65.02171326,2.229048729,5.00595665
2026/7/27 16:00,17978.15234,31.42409515,60.75004578,2.085537434,3.931579828
2026/7/27 17:00,15743.21777,30.93339729,65.48329926,1.77326858,3.017338991
2026/7/28 06:00,1374.796509,25.79046249,66.74479675,0.208333015,0.007981628
2026/7/28 07:00,2255.790771,26.91753006,67.88406372,0.247063279,0.030194849
2026/7/28 08:00,4560.611328,28.74321556,82.13352203,0.668842912,0.95746094
2026/7/28 09:00,6423.080078,29.68489075,76.87013245,0.696500421,0.993249476
2026/7/28 10:00,6996.219238,30.31947136,66.86684418,1.056106925,1.976479888
2026/7/28 11:00,10550.35254,30.81303215,57.67668533,1.405423999,2.958599806
2026/7/28 12:00,22778.97656,32.54466629,52.76433945,3.102475643,8.08108902
2026/7/28 13:00,22220.89258,32.22945023,49.89045334,3.034301519,8.037331581
2026/7/28 14:00,20790.77148,32.07031631,55.74715805,2.609551668,6.997384071
2026/7/28 15:00,19827.53906,31.82889175,52.81050873,2.471971273,5.135473728
2026/7/28 16:00,16979.18164,31.33706093,54.89024353,2.127910376,5.011153698
2026/7/28 17:00,15511.22852,31.06846237,60.22138977,1.939121723,3.969598055
2026/7/29 06:00,759.4127197,27.06545639,63.63363647,0.138400912,0.00019303
2026/7/29 07:00,1048.686157,27.8787899,66.92754364,0.157065868,0.007846266
2026/7/29 08:00,2683.923584,29.4283905,83.12921143,0.661397934,0.998592675
2026/7/29 09:00,5368.239258,29.50393295,78.21013641,0.670586526,1.013578296
2026/7/29 10:00,12246.06152,30.397192,70.84224701,0.960969687,1.965662837
2026/7/29 11:00,13175.77539,30.82634354,65.10571289,1.509939194,1.969202399
2026/7/29 12:00,17222.35938,32.53851318,61.8502388,2.025723219,4.084295273
2026/7/29 13:00,15982.47852,32.16709518,65.259758,1.960163116,4.020973206
2026/7/29 14:00,15855.67383,31.21074104,68.30020142,1.918444037,3.999843121
2026/7/29 15:00,15516.31445,31.19390678,62.97236633,1.675655603,3.992194653
2026/7/29 16:00,15059.08789,30.92043686,58.81475449,1.612681627,3.981304169
2026/7/29 17:00,14798.19336,30.87390518,59.63664627,1.574878573,2.972751617
2026/7/30 06:00,1391.963501,26.72724915,59.5385437,0.234915733,0.007592589
2026/7/30 07:00,1989.088013,27.90616989,61.02232742,0.291257262,0.031627983
2026/7/30 08:00,7036.525879,29.38015175,85.14983368,0.907104909,1.003722548
2026/7/30 09:00,7123.42334,29.93373871,78.13459015,1.03232336,1.030046344
2026/7/30 10:00,8675.404297,30.71265602,71.09300232,1.123686194,1.956944466
2026/7/30 11:00,11372.38672,30.72858429,71.0194397,1.177779555,2.00633812
2026/7/30 12:00,17142.69336,32.20854568,70.19113922,2.600656986,5.983664989
2026/7/30 13:00,14824.60156,31.6540184,68.10977173,2.278247356,4.998100281
2026/7/30 14:00,14503.41797,31.58855438,64.02109528,1.930994749,3.992188215
2026/7/30 15:00,12384.05566,31.40235329,62.94140625,1.79296124,3.967712164
2026/7/30 16:00,12199.16504,30.89716911,64.86174774,1.594845057,3.062155724
2026/7/30 17:00,12122.75781,30.74791336,65.84342957,1.501566648,2.957723618
2026/7/31 06:00,1504.255493,25.85965729,67.39444733,0.210093141,0.004998296
2026/7/31 07:00,1640.449829,27.32642746,69.78308868,0.242450356,0.013335079
2026/7/31 08:00,5988.175781,28.8818512,83.20998383,0.841808617,0.964939415
2026/7/31 09:00,6631.949219,29.58710098,74.28531647,0.930150688,0.995803177
2026/7/31 10:00,11336.52832,30.18603897,70.09477997,1.575072169,2.05744648
2026/7/31 11:00,13380.02051,30.58596611,60.99939728,1.759448647,3.041410685
2026/7/31 12:00,22887.35156,33.487854,59.18811035,3.250929356,8.941174507
2026/7/31 13:00,22480.01758,32.85471725,53.93234253,3.235727549,7.952148914
2026/7/31 14:00,20934.6543,32.55989075,51.80566788,2.973402023,6.987528801
2026/7/31 15:00,18078.07031,32.46582794,61.61881256,2.598813534,4.989336491
2026/7/31 16:00,17592.6582,31.57781982,60.02965927,2.538530588,4.949481487
2026/7/31 17:00,16790.98633,31.5682621,66.8250351,2.470638037,3.949738026
2026/8/1 06:00,1192.915649,27.23988724,68.65368652,0.169043779,0.010528952
2026/8/1 07:00,1471.388306,28.15502548,63.73860168,0.234688401,0.020847887
2026/8/1 08:00,5424.199219,30.0778389,81.26204681,0.853350282,0.980233252
2026/8/1 09:00,7427.59082,30.22044945,75.0561142,0.999801636,1.008951068
2026/8/1 10:00,10834.14551,30.69154358,66.94179535,1.050172448,1.019431472
2026/8/1 11:00,13641.56543,31.061409,65.21968079,1.852732062,3.03708744
2026/8/1 12:00,22354.39648,32.65965271,61.00283432,2.815151691,7.029088497
2026/8/1 13:00,22165.86133,32.36952591,58.02877045,2.757968187,7.018279552
2026/8/1 14:00,20989.38281,32.21936798,62.95864487,2.694500685,6.99473381
2026/8/1 15:00,20692.55273,32.18290329,60.90514755,2.410945654,6.938900471
2026/8/1 16:00,18386.95703,31.60229874,60.84663391,2.319848299,4.987684727
2026/8/1 17:00,16553.00195,31.06924057,63.98781204,2.190861702,3.971004248
2026/8/2 06:00,233.9479065,26.16940117,66.55297852,0.04217767,0.022870451
2026/8/2 07:00,985.0318604,26.35772133,66.76916504,0.104935639,0.027496666
2026/8/2 08:00,1084.227173,26.61070633,97.15535736,0.125901699,0.086024672
2026/8/2 09:00,1836.74231,27.25114632,98.20522308,0.303432465,0.916782916
2026/8/2 10:00,3390.200928,28.31243896,96.0488739,0.308422804,0.924619496
2026/8/2 11:00,6124.442383,29.37014961,93.95817566,0.409834921,1.020581365
2026/8/2 12:00,15742.41699,31.21250725,82.67952728,2.086582422,6.044989586
2026/8/2 13:00,12843.17969,31.20996666,78.93798065,1.315727711,4.026406288
2026/8/2 14:00,12137.14551,30.76865196,67.94130707,1.244353652,2.991514444
2026/8/2 15:00,10616.00684,30.63413811,75.35630798,1.218902469,2.982815981
2026/8/2 16:00,8954.246094,30.21901894,66.87418365,1.043836951,2.918813229
2026/8/2 17:00,7679.96875,29.46918869,63.82077026,0.923413634,1.991961002
2026/8/3 06:00,781.8248291,26.94526291,67.04837036,0.139935136,0.008932501
2026/8/3 07:00,1302.497681,28.02248955,67.21366882,0.217445493,0.053738505
2026/8/3 08:00,5291.430176,29.39691734,85.24578094,0.397637188,0.939992011
2026/8/3 09:00,6063.511719,29.92897797,80.04204559,0.721802473,0.973011792
2026/8/3 10:00,6514.162109,30.41234016,74.11334991,0.725443602,1.026792884
2026/8/3 11:00,12755.2998,30.74951935,65.0534668,0.939931214,1.062651038
2026/8/3 12:00,21941.36914,33.43029785,61.26568222,3.232010603,7.979095936
2026/8/3 13:00,20857.92773,33.29018784,55.82561493,2.688743353,7.000952721
2026/8/3 14:00,20566.0957,32.02407074,58.67001724,2.334254503,6.018633366
2026/8/3 15:00,18260.6543,31.65809631,67.96395874,2.106639147,4.963919163
2026/8/3 16:00,16932.95313,31.30979919,70.1095047,1.920062184,4.906702518
2026/8/3 17:00,16931.92969,31.19488907,69.20352173,1.741349816,2.93111062
2026/8/4 06:00,1086.398071,27.14615822,70.35321808,0.124885432,0.015806764
2026/8/4 07:00,1557.379517,28.13806725,74.04557037,0.237326026,0.017943293
2026/8/4 08:00,3874.653076,29.73880005,85.96760559,0.573267162,0.020215839
2026/8/4 09:00,6822.230957,30.22881889,83.36063385,0.92945224,1.021315932
2026/8/4 10:00,11355.90625,30.42019081,76.27642822,0.945769548,1.969972849
2026/8/4 11:00,11587.5498,30.55023003,72.2386322,1.321545959,2.966454744
2026/8/4 12:00,18386.22266,33.04311752,74.26129913,2.572649717,7.006329536
2026/8/4 13:00,18221.58203,32.77325439,69.22660065,2.12901926,5.016223907
2026/8/4 14:00,15088.69922,32.37732697,63.95212173,1.928456306,4.99423933
2026/8/4 15:00,14566.05371,32.35532379,64.9702301,1.857558012,4.005707741
2026/8/4 16:00,13072.33008,31.51793098,61.9249649,1.702857137,3.967281342
2026/8/4 17:00,11874.93555,30.8927021,62.10817337,1.698805213,2.997535229
2026/8/5 06:00,812.925415,27.61616516,61.98755646,0.101122372,7.81E-05
2026/8/5 07:00,1176.349243,28.08196068,66.15163422,0.141732335,0.000969261
2026/8/5 08:00,2048.481201,29.12740707,84.20941162,0.225348949,0.038723379
2026/8/5 09:00,5247.070313,30.08837128,83.06324768,0.627743781,0.990018666
2026/8/5 10:00,8224.764648,31.08348656,77.09939575,1.065864086,1.010505795
2026/8/5 11:00,9373.537109,31.4987812,68.08570099,1.28239274,2.020140648
2026/8/5 12:00,23105.11523,33.59305573,58.93173981,2.882125139,8.036682129
2026/8/5 13:00,20742.01367,32.86775589,59.0065155,2.370611906,5.998674393
2026/8/5 14:00,20261.86719,32.55136108,60.90772247,2.217119455,5.037223339
2026/8/5 15:00,19791.84375,32.49525833,61.83319855,1.56287539,5.022858143
2026/8/5 16:00,16884.63281,31.78349304,65.99868774,1.483812571,4.104860783
2026/8/5 17:00,14289.02734,31.66351509,67.81846619,1.411105394,3.045655012
2026/8/6 06:00,874.5982666,28.01217842,71.96038818,0.122009628,0.020085901
2026/8/6 07:00,1345.404907,28.8859272,71.90579987,0.232149839,0.033004612
2026/8/6 08:00,4843.461426,29.27019691,81.12378693,0.698671281,0.046614796
2026/8/6 09:00,5489.911133,29.95839691,77.05474854,0.707938433,0.987649977
2026/8/6 10:00,5491.205566,30.25650787,77.1656189,0.74710989,1.904211521
2026/8/6 11:00,6369.336426,30.41108131,72.22113037,0.843246222,1.966975451
2026/8/6 12:00,21656.71094,32.37968826,66.10612488,2.54766202,7.037570477
2026/8/6 13:00,15045.77734,32.14103317,62.86055374,1.808716059,5.061899662
2026/8/6 14:00,15029.54492,31.91300201,69.24069214,1.73107636,4.068383694
2026/8/6 15:00,14768.75391,31.67446518,65.59906006,1.630360484,3.004888535
2026/8/6 16:00,10491.21582,31.43900871,63.12506485,1.442065001,2.036826372
2026/8/6 17:00,10197.50781,31.19632912,64.82642365,1.147021651,2.021256447
2026/8/7 06:00,1061.727173,28.0388298,74.25817871,0.147895813,0.004177421
2026/8/7 07:00,1685.558228,29.60128784,75.23776245,0.226460695,0.007552535
2026/8/7 08:00,4788.337402,29.6457634,82.37673187,0.711715937,0.960059226
2026/8/7 09:00,4859.814453,30.23726463,72.18579102,0.745351613,1.058031917
2026/8/7 10:00,5049.493164,30.25165939,69.36434174,0.844395936,1.926132798
2026/8/7 11:00,6111.468262,30.31884003,67.20606995,0.853672743,1.97118628
2026/8/7 12:00,11595.9248,31.59224129,70.96868134,1.44968915,4.041762829
2026/8/7 13:00,9385.543945,31.38564682,68.15724945,1.433751583,4.001657486
2026/8/7 14:00,7789.439453,31.14301491,68.00234222,1.048319817,3.011959791
2026/8/7 15:00,7321.012695,30.65325165,68.21733856,0.986553609,3.005435705
2026/8/7 16:00,7207.568359,30.60724258,65.08985901,0.975536764,2.010806322
2026/8/7 17:00,6374.536133,30.40675354,63.23603821,0.94782424,1.972746611
2026/8/8 06:00,858.8043213,27.84316635,65.13404083,0.118355148,0.015740544
2026/8/8 07:00,983.7076416,28.9858551,69.18890381,0.16245532,0.020753294
2026/8/8 08:00,2902.729248,29.55830956,86.09044647,0.473884106,0.948317826
2026/8/8 09:00,4103.543457,30.00388908,77.20488739,0.56523931,0.963811219
2026/8/8 10:00,6861.831055,30.27528954,75.96998596,0.657234371,1.022536159
2026/8/8 11:00,8498.759766,30.73529434,71.89997864,0.664320111,1.931188703
2026/8/8 12:00,19739.92578,31.58001518,65.7046814,1.841550469,4.997458935
2026/8/8 13:00,15396.03613,31.54000664,64.78548431,1.777224541,4.981641293
2026/8/8 14:00,11120.24707,31.50894547,67.88426971,1.377948046,3.004800081
2026/8/8 15:00,10537.7832,31.33748245,63.14696884,1.197179556,2.949796438
2026/8/8 16:00,10190.19238,31.02102852,64.97101593,0.971621096,2.095170975
2026/8/8 17:00,8669.239258,30.7580471,71.91512299,0.841774881,1.964007497
2026/8/9 06:00,1053.827759,27.1366024,71.05177307,0.121042959,0.015056223
2026/8/9 07:00,1962.980103,29.12333107,70.69966125,0.309892297,0.02784887
2026/8/9 08:00,2079.064209,29.44968605,80.15787506,0.349911571,0.042814165
2026/8/9 09:00,7915.45166,30.18416595,73.94728088,0.688086987,0.971883357
2026/8/9 10:00,8415.716797,30.32067871,72.0526886,0.816251159,0.979828894
2026/8/9 11:00,9427.476563,30.44197655,66.03778839,0.969256878,0.984638274
2026/8/9 12:00,18254.95313,32.23639679,68.14949036,2.598204851,5.955891609
2026/8/9 13:00,15061.9668,31.84123993,61.25831604,1.665959716,4.025032043
2026/8/9 14:00,12327.7959,31.58493614,63.02945709,1.468461394,4.007901669
2026/8/9 15:00,11950.44336,31.4379158,64.95391083,1.374927521,3.990606785
2026/8/9 16:00,10322.17383,31.16976547,69.20523834,1.136301517,2.958748579
2026/8/9 17:00,10228.58789,30.6665554,71.18327332,1.035208702,2.006703854
2026/8/10 06:00,1022.109009,28.00471497,66.87326813,0.122551911,0.013887018
2026/8/10 07:00,1446.216431,28.73025131,68.0577774,0.234450936,0.021198362
2026/8/10 08:00,5142.684082,30.55362129,81.24743652,0.605275452,0.032800049
2026/8/10 09:00,7050.432129,30.55883598,75.01396942,0.966413498,0.973165095
2026/8/10 10:00,9678.598633,31.31791115,66.04077148,1.160569906,2.032635212
2026/8/10 11:00,12740.32813,31.32253075,61.97757721,1.209045291,3.00973773
2026/8/10 12:00,22824.66797,33.4466095,66.05638885,2.364349842,5.032000065
2026/8/10 13:00,20513.38477,33.11719513,62.68994522,1.961613774,5.012052536
2026/8/10 14:00,18765.33008,32.66505432,62.02259445,1.937478185,5.000722408
2026/8/10 15:00,16697.35547,32.28263474,55.81089401,1.897911429,4.078584671
2026/8/10 16:00,16166.2666,31.98654938,58.00630188,1.813076377,4.002744675
2026/8/10 17:00,15354.6416,31.38322639,60.86604691,1.650232196,3.933734894
2026/8/11 06:00,672.2623291,28.15309906,62.53305054,0.108174913,0.003708274
2026/8/11 07:00,1003.529907,28.45114899,65.61470032,0.229783893,0.021406084
2026/8/11 08:00,3455.822021,28.75779915,83.1365509,0.369437873,0.025019974
2026/8/11 09:00,3946.68042,29.85537148,82.42484283,0.436049342,0.042128652
2026/8/11 10:00,4741.480957,30.01237106,80.18536377,0.48990649,0.966651499
2026/8/11 11:00,7410.587402,31.4290638,74.07444763,0.897352278,2.042419434
2026/8/11 12:00,16799.17383,33.13435745,72.05126953,2.997196436,7.097174168
2026/8/11 13:00,14580.49121,32.48683929,66.7520752,2.136110783,6.024505615
2026/8/11 14:00,12075.75586,32.22233963,59.74542236,1.942644715,6.020802975
2026/8/11 15:00,10962.24805,32.13732147,59.82204056,1.65109241,4.02384901
2026/8/11 16:00,10381.78125,32.12973404,62.83295822,1.522894979,3.08510685
2026/8/11 17:00,10242.57129,31.57785988,66.05610657,1.199113607,2.983483315
2026/8/12 06:00,403.7027893,28.14287949,67.91719818,0.098770611,0.010357946
2026/8/12 07:00,627.3111572,28.22785187,68.77629852,0.102833621,0.015343994
2026/8/12 08:00,1614.476196,29.34246254,81.4482193,0.201723218,0.034419864
2026/8/12 09:00,5216.291016,30.52359772,80.27446747,0.746277094,1.048529506
2026/8/12 10:00,8490.930664,31.21667862,74.2975769,0.76773262,2.015028715
2026/8/12 11:00,10747.7793,31.54975891,64.12899017,1.528866768,2.023122072
2026/8/12 12:00,19918.99023,34.49955368,62.12163544,3.072563648,8.001209259
2026/8/12 13:00,16757.5332,34.19837189,58.01492691,2.719621181,7.076121807
2026/8/12 14:00,16148.1875,33.76102066,52.81615829,2.525782347,6.029153824
2026/8/12 15:00,15845.8418,32.8952446,44.58556366,2.249493837,5.954946041
2026/8/12 16:00,14900.12793,32.45160675,53.55215836,2.236027002,5.099238873
2026/8/12 17:00,13378.72559,32.22681046,62.29717636,2.001996756,4.059882164
2026/8/13 06:00,476.533844,26.42866898,63.87545013,0.087054364,0.002237708
2026/8/13 07:00,1165.356079,27.45435524,67.89401245,0.203445315,0.022307307
2026/8/13 08:00,4518.157715,29.2537384,72.77327728,0.702333391,1.022527099
2026/8/13 09:00,6617.718262,30.00262451,69.6164856,0.842440903,1.033026814
2026/8/13 10:00,10819.62305,30.37677956,64.89392853,1.497855663,1.967239141
2026/8/13 11:00,12723.58105,31.16835976,59.86351395,1.519474745,1.997492671
2026/8/13 12:00,22089.29688,32.84633255,56.77082825,3.202765703,9.02865696
2026/8/13 13:00,21662.19531,32.80424118,53.93200302,3.118514299,7.994803429
2026/8/13 14:00,20590.43359,32.44367218,55.46535492,2.855628729,7.044249058
2026/8/13 15:00,19997.80273,31.72005844,54.45167542,2.798007727,7.024404526
2026/8/13 16:00,17920.3418,31.52344322,54.69820404,2.431078672,5.000123024
2026/8/13 17:00,15956.21289,31.1735611,54.57521439,2.20838213,4.006330013
2026/8/14 06:00,447.0436096,25.71681595,55.37194061,0.082642071,0.011563629
2026/8/14 07:00,793.2545166,26.24313736,57.55760193,0.12947154,0.021780103
2026/8/14 08:00,4563.081055,27.43885994,53.50282288,0.675936222,0.025914818
2026/8/14 09:00,6888.495117,28.6463604,54.57687759,0.803232551,0.960675061
2026/8/14 10:00,11164.19043,29.17827606,51.86298752,1.469033003,2.076291084
2026/8/14 11:00,11261.54395,29.92001152,53.80927658,1.528023481,2.977930307
2026/8/14 12:00,22270.11523,30.87050819,54.53483963,2.936156988,8.002034187
2026/8/14 13:00,19790.32227,30.78794098,54.85982132,2.723220348,7.967773914
2026/8/14 14:00,19315.22266,30.65769768,57.8584671,2.703565836,7.066363335
2026/8/14 15:00,17684.16992,30.63050842,59.05776596,2.613527298,6.948735237
2026/8/14 16:00,15392.06055,30.32670212,60.80146408,2.180426836,3.990846395
2026/8/14 17:00,12490.82715,30.13307571,63.87161255,1.595543504,3.988960266
2026/8/15 06:00,323.8648987,27.02625656,69.0044632,0.075740092,0.001264483
2026/8/15 07:00,998.8902588,27.63581085,72.9357605,0.115474813,0.004494756
