Time,WH,Temperature,RH,GloblRad,UVI,Partly Cloudy,Sunny
2027/1/24 13:00,12566.55371,23.3423233,67.76780701,1.921964526,5.00801754,0,1
2027/1/24 14:00,12064.66113,22.3200016,64.62911987,1.70181179,4.018686771,0,1
2027/1/24 15:00,8504.458008,22.11804962,57.49315262,1.123886108,2.9925282,0,1
2027/1/24 16:00,5859.439941,21.04190826,47.47863388,0.797955513,1.965045929,0,1
2027/1/24 17:00,5560.527832,21.02768707,46.14881897,0.783816755,1.915728807,0,1
2027/1/25 06:00,570.4381104,16.98089218,60.60491943,0.098142259,0.006265252,1,0
2027/1/25 07:00,962.3238525,17.99402428,72.81732941,0.120484225,0.011892885,1,0
2027/1/25 08:00,2619.207764,19.835186,84.99298096,0.330002308,0.041915089,1,0
2027/1/25 09:00,3546.619385,20.75102234,79.30866241,0.456940353,0.951074183,1,0
2027/1/25 10:00,6912.963867,21.13576889,70.34186554,0.640125036,1.007017732,1,0
2027/1/25 11:00,7189.771973,21.242033,60.24266434,0.896004021,1.939992785,0,1
2027/1/25 12:00,21696.90234,25.79928017,52.59487534,2.522246838,6.969393253,0,0
2027/1/25 13:00,20160.17578,23.86905098,51.12612915,2.462333441,6.009670258,0,0
2027/1/25 14:00,17114.98047,23.71580315,64.19602966,2.232576847,5.984036446,0,1
2027/1/25 15:00,12599.34473,22.89895248,74.14539337,1.746419787,4.915589809,0,1
2027/1/25 16:00,11169.96875,21.96526527,75.84183502,1.30203259,2.89569664,1,0
2027/1/25 17:00,7416.641602,21.58093643,72.77244568,0.967044413,2.01153183,1,0
2027/1/26 06:00,514.0357666,18.01936913,76.07176208,0.080355994,0.002584785,1,0
2027/1/26 07:00,595.2652588,19.08341217,81.2569809,0.087108843,0.004507154,1,0
2027/1/26 08:00,2305.674561,19.32588005,87.00753021,0.234666824,0.018192381,1,0
2027/1/26 09:00,4193.050781,20.54886436,81.06980133,0.550843477,1.001326442,1,0
2027/1/26 10:00,7259.362793,21.88082123,69.38962555,1.001123905,1.904842377,0,1
2027/1/26 11:00,10454.83691,23.39004707,63.06952286,1.110701919,1.979596019,0,1
2027/1/26 12:00,21537.91406,27.99631691,54.51732635,3.045661449,7.048209667,0,0
2027/1/26 13:00,16892.03125,27.6916275,47.55550003,2.025925398,4.958818436,0,0
2027/1/26 14:00,12762.92285,26.51889038,47.53339386,1.691438198,4.009843826,0,1
2027/1/26 15:00,11471.36426,26.34864235,54.74121857,1.507936835,3.93215704,0,1
2027/1/26 16:00,11169.00684,26.12394142,53.45594788,1.467214465,2.037390471,0,1
2027/1/26 17:00,10588.4375,24.86525154,53.61821747,1.440673232,2.018751621,0,1
2027/1/27 06:00,568.0855713,19.76917458,57.44311523,0.090589754,0.000758082,0,1
2027/1/27 07:00,1068.556274,21.41263771,60.62558746,0.125469446,0.014085382,0,1
2027/1/27 08:00,4397.376465,23.67428017,83.10890198,0.64829582,1.014241815,1,0
2027/1/27 09:00,6331.536133,24.77050209,74.20463562,0.86350894,1.069467187,1,0
2027/1/27 10:00,10734.69629,25.51197052,65.97427368,1.408297181,1.950318217,0,1
2027/1/27 11:00,11948.66309,26.15026474,56.84970093,1.669041991,2.026891708,0,1
2027/1/27 12:00,21938.83008,29.4975071,51.59763336,3.099013567,8.027091026,0,0
2027/1/27 13:00,21541.52148,28.30648041,46.35998154,3.007151842,8.015883446,0,0
2027/1/27 14:00,19623.62891,28.26906776,53.95100021,2.734948635,6.998250484,0,0
2027/1/27 15:00,19542.73242,27.95207405,57.83347702,2.688688517,6.056218624,0,0
2027/1/27 16:00,16186.78613,27.92261505,57.98232269,2.387907743,4.942183018,0,0
2027/1/27 17:00,15346.27441,26.83283997,61.81315613,2.170598507,3.984576225,0,1
2027/1/28 06:00,151.8834534,19.28085709,66.54949951,0.031176323,0.001125723,1,0
2027/1/28 07:00,1502.855103,19.44654274,72.70601654,0.202361465,0.006424815,1,0
2027/1/28 08:00,1661.988892,19.54416847,83.01526642,0.207732797,0.007688134,1,0
2027/1/28 09:00,3310.880127,20.0380764,79.97077179,0.439001799,0.971988499,1,0
2027/1/28 10:00,4509.532227,22.62050247,78.09957886,0.563887835,1.034175515,1,0
2027/1/28 11:00,6071.415039,23.70948792,76.07033539,0.883091211,1.977759719,1,0
2027/1/28 12:00,21528.51563,25.85334969,66.90020752,3.119869471,9.064129829,0,0
2027/1/28 13:00,21417.54492,25.31761742,65.12094116,3.095161438,8.010601997,0,0
2027/1/28 14:00,20299.48828,25.26138878,58.55682373,2.738127947,7.008027554,0,0
2027/1/28 15:00,16413.57031,24.91802597,55.57436752,2.285069942,4.960722446,0,1
2027/1/28 16:00,11801.95605,24.38113022,55.53972244,1.647494197,3.907524347,0,1
2027/1/28 17:00,10464.58984,24.29411125,60.64270782,1.499525189,2.012918711,0,1
2027/1/29 06:00,13.40102959,15.78296375,64.271698,0.02603733,0.008465856,1,0
2027/1/29 07:00,473.3063049,16.28166771,68.60074615,0.090146177,0.010773093,1,0
2027/1/29 08:00,1363.71936,16.96842766,82.41812897,0.1792382,0.017440468,1,0
2027/1/29 09:00,1461.324829,16.97335243,84.34433746,0.187177181,0.044748694,1,0
2027/1/29 10:00,1866.71936,17.39066315,88.89635468,0.235347033,0.992147028,1,0
2027/1/29 11:00,6001.239746,17.85863113,85.92989349,0.800040126,0.997424185,1,0
2027/1/29 12:00,21781.94531,22.3596859,78.9908905,3.166577816,9.098918915,0,0
2027/1/29 13:00,18758.52344,21.72796249,73.96326447,2.583744049,5.929897785,0,1
2027/1/29 14:00,13388.93848,21.31684494,67.72041321,1.873972774,5.020325661,0,1
2027/1/29 15:00,8482.155273,21.08514023,58.04312134,1.54519701,3.025368452,0,1
2027/1/29 16:00,6630.492676,20.04128265,52.79165268,0.844115794,2.942080975,0,1
2027/1/29 17:00,6306.649414,18.92089653,49.06512833,0.827540338,2.914252043,0,1
2027/1/30 06:00,74.40005493,17.60700798,49.33946991,0.018906349,0.000933558,0,1
2027/1/30 07:00,1490.072876,17.89309883,52.51208496,0.200742841,0.014024645,0,1
2027/1/30 08:00,1641.387329,18.06835747,39.22162628,0.212895632,0.026908308,0,1
2027/1/30 09:00,1810.974243,18.07406425,39.47829056,0.262037039,0.933016837,0,1
2027/1/30 10:00,7093.491699,18.96390343,39.51661682,0.837645888,0.942060292,0,1
2027/1/30 11:00,7167.372559,19.38923454,38.5412674,0.929598868,1.968023419,0,1
2027/1/30 12:00,19816.70117,24.71050835,40.07078552,2.566683531,5.977135181,0,0
2027/1/30 13:00,17326.83594,24.08439255,41.84499359,2.337902069,5.966767788,0,0
2027/1/30 14:00,15336.47168,23.66031075,42.7752533,1.986327052,4.98405838,0,0
2027/1/30 15:00,12733.06445,22.76881027,39.65375137,1.692283869,4.029379368,0,1
2027/1/30 16:00,8992.283203,21.35216331,37.58207703,1.237611651,3.050222397,0,1
2027/1/30 17:00,8147.809082,19.9434433,38.94861603,1.027159929,1.97525394,0,1
2027/1/31 06:00,877.8736572,17.52393532,40.60808182,0.158595204,0.007112891,0,1
2027/1/31 07:00,1562.31311,19.61308289,44.72900391,0.204198122,0.019512743,0,1
2027/1/31 08:00,5487.983398,20.44749451,63.79372025,0.755094051,0.990694106,0,1
2027/1/31 09:00,6484.030762,20.45320702,57.43302155,0.914129317,0.999911368,0,1
2027/1/31 10:00,9709.993164,22.33270645,59.83394241,1.293667555,1.971702695,0,1
2027/1/31 11:00,11307.25098,22.70870399,53.59485245,1.402844906,1.98844862,0,1
2027/1/31 12:00,23323.2832,25.6627636,46.18765259,3.056951761,8.051568985,0,0
2027/1/31 13:00,21459.44727,25.34168243,42.3944397,2.868721962,7.048901558,0,0
2027/1/31 14:00,18229.42773,25.17359161,44.39848328,2.670722485,6.993818283,0,0
2027/1/31 15:00,17469.10352,24.49022865,45.54100418,2.628111362,6.009102345,0,0
2027/1/31 16:00,17279.41406,24.34508133,48.73302078,2.216029882,3.989398241,0,1
2027/1/31 17:00,15092.21387,23.10505104,53.58937454,2.138460398,3.928952456,0,1
2027/2/1 06:00,80.09927368,17.97707176,56.28647232,0.035913222,0.00089845,0,1
2027/2/1 07:00,684.8414307,18.59336853,58.19698334,0.124281637,0.019341379,0,1
2027/2/1 08:00,1152.402954,20.13571739,70.88604736,0.152996063,0.024647862,1,0
2027/2/1 09:00,2581.653564,21.01024628,71.77666473,0.392398477,0.980850518,1,0
2027/2/1 10:00,3624.661865,21.9173851,67.95417023,0.555196583,1.049602866,0,1
2027/2/1 11:00,11362.81641,22.53874397,50.72618103,1.555095315,2.009809971,0,1
2027/2/1 12:00,22400.9082,27.68300056,46.49123001,2.955435514,6.971558571,0,0
2027/2/1 13:00,21448.72852,26.97125435,43.28126907,2.823386669,6.942499161,0,0
2027/2/1 14:00,19286.75977,26.51570129,39.15460587,2.6656394,6.041376114,0,0
2027/2/1 15:00,18757.92188,26.28307343,36.66001892,2.536510944,5.915647984,0,0
2027/2/1 16:00,16867.05469,25.45847893,41.34196091,2.394785881,4.010492802,0,1
2027/2/1 17:00,11536.45996,23.9485054,43.62337494,1.62793076,2.933426619,0,1
2027/2/2 06:00,1121.584595,20.56601524,43.65949631,0.17806828,0.003463119,0,1
2027/2/2 07:00,1482.842407,22.28381157,44.61352539,0.20313096,0.008531898,0,1
2027/2/2 08:00,5262.401855,24.95355797,74.52723694,0.720860839,1.027475238,1,0
2027/2/2 09:00,6017.045898,25.79764557,63.5624733,0.869117022,1.043768764,0,1
2027/2/2 10:00,11270.68262,26.36563683,52.52323532,1.523544908,2.009997129,0,1
2027/2/2 11:00,11449.09375,28.23190689,46.37419128,1.578017235,2.025675058,0,1
2027/2/2 12:00,21617.90039,31.83751297,45.43584824,3.145055294,8.005829811,0,0
2027/2/2 13:00,19884.71484,31.71263123,43.21711349,2.888531923,7.054286957,0,0
2027/2/2 14:00,19787.15234,31.5832653,42.39042282,2.823649645,7.001312256,0,0
2027/2/2 15:00,18244.53906,31.39052391,47.91036987,2.51984024,5.90563488,0,0
2027/2/2 16:00,17472.06836,31.3618145,53.52342606,2.364680767,5.008100033,0,0
2027/2/2 17:00,13081.97559,30.03247261,49.65132523,1.603698015,2.981991768,0,1
2027/2/3 06:00,990.3092041,23.46536636,60.60218811,0.141209364,0.001552254,0,1
2027/2/3 07:00,1809.134399,24.82903862,67.80345154,0.256352663,0.01450333,0,1
2027/2/3 08:00,5386.768555,27.25073433,87.01211548,0.734375715,1.021352887,1,0
2027/2/3 09:00,6504.759277,27.99794579,79.58437347,0.89063853,1.023110032,1,0
2027/2/3 10:00,13033.33984,28.58327866,68.75455475,1.756925941,2.953357697,0,1
2027/2/3 11:00,13214.18945,29.42728424,61.87228394,1.904392004,2.985403061,0,1
2027/2/3 12:00,22937.02539,32.68784714,54.89664078,3.372081757,9.039301872,0,0
2027/2/3 13:00,22293.375,31.96436119,48.64167404,3.167622566,8.94797802,0,0
2027/2/3 14:00,21302.87891,31.95802498,47.2747879,3.043706894,7.037746906,0,0
2027/2/3 15:00,20856.11328,31.73928452,48.68471527,2.873692751,6.858747005,0,0
2027/2/3 16:00,18069.49023,30.68191147,52.74931717,2.647530317,4.973543644,0,0
2027/2/3 17:00,17756.12305,29.94787407,54.92522812,2.497895956,4.958043575,0,0
2027/2/4 06:00,612.9439697,25.03231621,58.18117142,0.109527104,0.002108008,0,1
2027/2/4 07:00,1792.167603,25.93796158,61.48017883,0.291333318,0.004835218,0,1
2027/2/4 08:00,4571.385742,26.20352364,83.85220337,0.536887467,0.973225176,1,0
2027/2/4 09:00,7124.498535,28.33347511,77.9012146,0.864519417,1.005090117,0,1
2027/2/4 10:00,11175.06445,28.55312729,76.52687073,1.083254576,1.923819423,0,1
2027/2/4 11:00,12733.64551,28.6771698,64.92666626,1.797500491,2.946554661,0,1
2027/2/4 12:00,21699.01172,31.14429474,59.42938232,3.004438162,8.029121399,0,0
2027/2/4 13:00,21073.38281,31.12695694,54.93422699,2.984138012,8.023195267,0,0
2027/2/4 14:00,19902.21094,30.70089912,57.95973969,2.901680231,7.018183231,0,0
2027/2/4 15:00,17302.23047,30.33930969,59.92666626,2.537422895,5.959848404,0,0
2027/2/4 16:00,17126.6543,30.11660004,58.95694733,2.364376068,4.993447304,0,0
2027/2/4 17:00,15144.09473,29.22310448,63.08229828,2.288922548,4.902631283,0,0
2027/2/5 06:00,1129.245728,24.49069977,71.18464661,0.181258559,0.006005853,0,1
2027/2/5 07:00,1476.317993,25.98675156,75.13707733,0.189945579,0.007815212,1,0
2027/2/5 08:00,2649.665283,26.83062363,79.16782379,0.696066737,0.978659928,1,0
2027/2/5 09:00,6256.355957,27.55088615,65.43779755,0.860919237,1.009496808,0,1
2027/2/5 10:00,11703.97656,27.62911415,69.26957703,1.654253125,1.97488451,0,1
2027/2/5 11:00,12172.21777,27.66517448,71.42372131,1.701317787,2.974042177,0,1
2027/2/5 12:00,22489.7207,30.88077164,64.30729675,3.16008544,9.021269798,0,0
2027/2/5 13:00,21946.31836,30.48033333,56.22468567,3.097589731,8.994310379,0,0
2027/2/5 14:00,20576.35938,30.38360977,54.90546417,2.922122478,7.969858646,0,0
2027/2/5 15:00,19802.99609,29.74216461,51.72802734,2.811546326,6.99987793,0,0
2027/2/5 16:00,16377.54004,29.04284668,55.03578186,2.385887861,4.893744946,0,0
2027/2/5 17:00,13373.83105,28.49171448,54.82561493,1.73524332,3.981708765,0,1
2027/2/6 06:00,85.28579712,18.87028313,58.63654327,0.038463466,0.00544706,0,1
2027/2/6 07:00,1642.40686,19.22343254,61.66965485,0.255913138,0.018007845,0,1
2027/2/6 08:00,1859.511353,20.66190147,73.85984039,0.258535862,0.024272531,1,0
2027/2/6 09:00,6273.541504,21.52783203,72.95075989,0.718858361,1.010449767,1,0
2027/2/6 10:00,6370.652832,23.74402237,68.99272156,0.962800145,2.017832279,0,1
2027/2/6 11:00,8922.734375,24.67861557,67.20967102,1.02822578,2.98593545,0,1
2027/2/6 12:00,20510.36328,27.19538498,62.93433762,3.120888233,9.040439606,0,0
2027/2/6 13:00,17958.70508,26.96686363,61.48348999,3.046355724,8.026146889,0,0
2027/2/6 14:00,17134.87305,26.78366089,56.1889534,2.130724669,6.944587708,0,0
2027/2/6 15:00,16700.44531,26.599617,54.06995773,1.834421396,3.980114698,0,1
2027/2/6 16:00,10521.44824,25.67390251,54.25563049,1.805248976,3.903997421,0,1
2027/2/6 17:00,9875.384766,24.90893936,60.02487564,1.397200346,2.995664835,0,1
2027/2/7 06:00,885.8531494,22.37620354,63.29078674,0.140962958,0.009370416,0,1
2027/2/7 07:00,1809.948364,23.77356148,67.06072235,0.183176517,0.012133509,0,1
2027/2/7 08:00,6447.652344,24.09158516,80.31278992,0.697694778,1.005675673,1,0
2027/2/7 09:00,6480.677246,24.8910923,73.03671265,0.853701174,1.013984323,0,1
2027/2/7 10:00,8663.736328,25.20093536,65.04613495,1.218908668,2.960968494,0,1
2027/2/7 11:00,9400.859375,25.6585598,62.12935638,1.22887671,2.963255882,0,1
2027/2/7 12:00,16852.49414,30.31022644,65.77893066,2.42670083,7.005767822,0,0
2027/2/7 13:00,13729.22168,29.7311573,69.9340744,2.014697313,5.987165928,0,0
2027/2/7 14:00,12894.45703,28.36128044,61.8734436,1.705672503,5.906641006,0,0
2027/2/7 15:00,12173.5,27.61373901,59.86932755,1.679709435,5.038637161,0,0
2027/2/7 16:00,11762.24121,26.41534805,51.04549789,1.604438663,5.01442194,0,0
2027/2/7 17:00,11282.23242,26.0432682,52.17591095,1.494469166,4.005954266,0,1
2027/2/8 06:00,668.7467041,23.90025902,53.74290848,0.126487851,0.015327603,0,1
2027/2/8 07:00,1773.098755,24.38334274,63.93388748,0.264147758,0.025766462,0,1
2027/2/8 08:00,3894.743896,25.21152878,83.96240997,0.582192719,1.01886642,1,0
2027/2/8 09:00,4799.407715,27.39177704,80.9936676,0.755828321,1.025234342,1,0
2027/2/8 10:00,9630.952148,27.63375282,75.88986969,1.341968536,1.974907875,0,1
2027/2/8 11:00,9970.763672,28.48070335,62.8340416,1.377018094,2.020385265,0,1
2027/2/8 12:00,15962.77344,30.22550964,59.78077698,2.234794617,5.991430283,0,0
2027/2/8 13:00,15757.02246,29.83298492,54.94962692,2.186013699,5.985358715,0,0
2027/2/8 14:00,15700.66211,29.70389175,52.36996841,2.154892921,5.03857708,0,0
2027/2/8 15:00,15326.48828,29.69839478,51.71588135,1.965462685,5.037693977,0,0
2027/2/8 16:00,14690.04102,29.63354683,50.71640015,1.771306157,5.010442734,0,0
2027/2/8 17:00,13634.96582,29.33076096,49.44825363,1.650293946,4.016092777,0,0
2027/2/9 06:00,2.995756149,22.60412788,55.69797897,0.008248085,0.0081397,0,1
2027/2/9 07:00,25.93686104,23.14922523,56.61778641,0.038621061,0.015547901,0,1
2027/2/9 08:00,1782.3302,23.6605587,88.02838135,0.25336194,0.061806351,1,0
2027/2/9 09:00,1787.160767,25.0846386,95.29456329,0.342757463,0.943031847,1,0
2027/2/9 10:00,5411.567383,26.63862228,94.27755737,0.844652057,1.003932118,1,0
2027/2/9 11:00,8747.628906,26.97874832,81.82789612,1.077790499,1.994735479,1,0
2027/2/9 12:00,18088.90039,29.71527863,74.81769562,2.478951454,6.022306442,0,0
2027/2/9 13:00,18016.2793,28.94085884,66.06672668,2.437467337,6.003094673,0,0
2027/2/9 14:00,10924.76758,28.5868721,61.95989227,2.078159094,5.036791325,0,0
2027/2/9 15:00,10796.6543,28.36829758,60.77632904,1.923190355,4.034430981,0,1
2027/2/9 16:00,10656.57227,28.22804832,63.99005127,1.58066678,3.973543167,0,1
2027/2/9 17:00,10154.15039,27.95043755,67.9475174,1.391626596,3.015291691,0,1
2027/2/10 06:00,663.5777588,24.48759842,74.24327087,0.09305536,0.008126825,1,0
2027/2/10 07:00,1153.161743,24.78421021,79.22924805,0.103241794,0.019159406,1,0
2027/2/10 08:00,1374.446899,25.51549721,81.15180206,0.160948157,0.031089216,1,0
2027/2/10 09:00,2173.150146,26.29837227,74.07048035,0.382540107,0.987884581,0,1
2027/2/10 10:00,2358.304443,26.96911621,64.07109833,0.470942855,1.019912601,0,1
2027/2/10 11:00,3183.583252,27.23889923,61.93211365,0.523775339,1.943055272,0,1
2027/2/10 12:00,10740.37109,28.66291237,66.8924408,1.51024282,4.02597332,0,1
2027/2/10 13:00,9176.567383,28.40151215,68.97499847,1.243775606,3.060714245,0,1
2027/2/10 14:00,8184.979492,28.02726936,69.84048462,1.20860672,3.047431231,0,1
2027/2/10 15:00,5852.312012,27.97298813,63.62755203,1.0146873,2.964384317,0,1
2027/2/10 16:00,5679.501465,27.75187683,62.62734985,0.689418733,2.035375357,0,1
2027/2/10 17:00,4137.908691,27.74518967,86.75133514,0.633989453,1.986952305,1,0
2027/2/11 06:00,115.1920471,22.78837013,93.04456329,0.039834134,0.003050655,1,0
2027/2/11 07:00,249.5621643,23.67804527,92.92256165,0.040681355,0.004087537,1,0
2027/2/11 08:00,1211.527954,24.2664566,96.98823547,0.156288028,0.019978672,1,0
2027/2/11 09:00,1492.504517,24.34760857,95.20520782,0.228249669,0.021070629,1,0
2027/2/11 10:00,4885.295898,24.83453369,88.09243011,0.557109237,1.05024302,1,0
2027/2/11 11:00,6849.410156,26.41338921,76.18313599,0.929052353,1.988437653,0,1
2027/2/11 12:00,19376.91016,29.03285027,72.66971588,2.468352556,7.017629623,0,0
2027/2/11 13:00,14235.22461,28.98099327,63.95309448,1.819290519,5.054151058,0,0
2027/2/11 14:00,13806.16699,28.72142982,61.83359146,1.676216602,4.003131866,0,1
2027/2/11 15:00,12486.08984,28.43292999,63.86916733,1.595795274,3.042836666,0,1
2027/2/11 16:00,11917.47949,28.14768219,64.99262238,1.22485745,3.012061596,0,1
2027/2/11 17:00,9286.699219,26.5358429,67.35215759,1.127728105,2.953402758,0,1
2027/2/12 06:00,88.22201538,23.63490105,73.20922089,0.003916973,0.025380999,1,0
2027/2/12 07:00,940.47229,24.82434082,87.08448792,0.110710971,0.031969637,1,0
2027/2/12 08:00,1176.392212,25.18192673,90.80582428,0.188107014,0.03768602,1,0
2027/2/12 09:00,7756.382813,26.96728325,85.0328598,0.956820905,0.981703579,1,0
2027/2/12 10:00,11627.14648,27.36938477,69.81060791,1.267537951,2.019334793,0,1
2027/2/12 11:00,13991.95703,28.43255997,66.01908875,1.820956945,2.995874882,0,1
2027/2/12 12:00,21652.55469,32.08152008,61.80140686,3.495900869,10.06020546,0,0
2027/2/12 13:00,21429.97461,31.42802048,60.07199478,3.130233288,9.030867577,0,0
2027/2/12 14:00,21338.24805,31.17787552,56.90737152,3.038201809,8.051762581,0,0
2027/2/12 15:00,21209.42383,30.14073753,58.0065918,2.843767405,7.99335289,0,0
2027/2/12 16:00,19430.09766,29.99189186,64.25797272,2.567061663,6.019229412,0,0
2027/2/12 17:00,15573.79297,29.59063148,66.88110352,2.322233438,5.064964771,0,0
2027/2/13 06:00,901.019165,26.83781624,66.99711609,0.169078708,0.010536283,0,1
2027/2/13 07:00,1471.686157,28.31142807,62.12841034,0.185630441,0.018496662,0,1
2027/2/13 08:00,3498.536865,28.91542435,68.05203247,0.365908623,0.971391022,0,1
2027/2/13 09:00,6773.147949,29.17187691,60.77410889,0.891855776,1.002593398,0,1
2027/2/13 10:00,10567.31445,29.4023056,59.00122452,1.314039826,2.094181061,0,1
2027/2/13 11:00,13820.84375,29.85840416,55.85661316,1.834604979,2.970214605,0,1
2027/2/13 12:00,21413.35352,32.27774429,51.32736588,3.222479343,8.105340004,0,0
2027/2/13 13:00,19447.81641,32.00296402,52.5270462,3.075406551,7.056169033,0,0
2027/2/13 14:00,19130.32422,31.76321602,54.66967392,2.920893192,6.960154057,0,0
2027/2/13 15:00,18516.67188,31.75519753,56.89839554,2.518569708,4.991262436,0,0
2027/2/13 16:00,17162.78711,30.92889977,57.94668579,2.355309725,4.933363438,0,0
2027/2/13 17:00,16185.33984,30.60522461,61.11997223,2.262439489,3.98178792,0,0
2027/2/14 06:00,1565.655884,25.04131699,61.74639893,0.23721838,0.004717201,0,1
2027/2/14 07:00,1583.596313,27.1370945,60.91116714,0.264429212,0.026180595,0,1
2027/2/14 08:00,5362.131836,28.22561836,75.99514771,0.77190125,1.001891732,0,1
2027/2/14 09:00,7960.555176,28.81046486,62.75029755,1.091928482,1.004012465,0,1
2027/2/14 10:00,11604.10449,28.8999176,51.75222778,1.388216496,2.01381588,0,1
2027/2/14 11:00,14472.53613,29.30697441,48.85167313,1.924103022,2.952808619,0,1
2027/2/14 12:00,23317.4043,33.32267761,47.86034393,3.417558193,9.014134407,0,0
2027/2/14 13:00,22672.21289,32.72932053,40.32754135,3.328255415,8.000033379,0,0
2027/2/14 14:00,22319.13672,31.65766907,45.07204819,3.177130461,7.972718239,0,0
2027/2/14 15:00,20606.2793,31.57443428,53.05884552,3.014057875,6.966219425,0,0
2027/2/14 16:00,19168.92188,31.10523224,66.17679596,2.6821661,5.99677515,0,0
2027/2/14 17:00,15812.39648,29.37024307,64.32653809,2.104677916,4.062095642,0,1
2027/2/15 06:00,1700.761353,24.60309219,66.95903778,0.245863914,0.01335606,0,1
2027/2/15 07:00,1815.30188,24.60563087,70.2061615,0.259269714,0.02670607,0,1
2027/2/15 08:00,4477.715332,25.19517708,74.22824097,0.618301094,0.978145897,0,1
2027/2/15 09:00,5004.971191,25.99676514,74.9994812,0.839651823,1.015181422,0,1
2027/2/15 10:00,8208.62793,26.38119507,71.85568237,1.135098696,1.97492671,0,1
2027/2/15 11:00,9051.426758,26.45534325,63.92205048,1.283430099,2.040033102,0,1
2027/2/15 12:00,17158.27344,29.21389771,58.76745224,2.462743998,5.954983234,0,0
2027/2/15 13:00,16972.5,29.04452324,55.64864731,2.2913661,5.950299263,0,0
2027/2/15 14:00,14978.2207,28.32680702,53.61076736,1.932508349,4.011435509,0,1
2027/2/15 15:00,14346.91699,27.90338326,66.0262146,1.84475255,3.957284451,0,1
2027/2/15 16:00,14329.17969,27.25078583,66.93557739,1.777373195,2.987698555,0,1
2027/2/15 17:00,11405.65625,26.4720459,63.59141159,1.452550411,2.934937954,0,1
2027/2/16 06:00,909.7467041,22.461689,70.71659088,0.13625133,0.009511083,1,0
2027/2/16 07:00,1079.373657,23.59934616,71.4412384,0.19506526,0.01547727,1,0
2027/2/16 08:00,2311.802002,24.08396339,77.53481293,0.272862196,0.017866462,1,0
2027/2/16 09:00,2359.608154,24.53954315,73.6018219,0.283917665,0.947987139,1,0
2027/2/16 10:00,2477.062744,25.54450989,66.65139008,0.294911623,0.985571206,0,1
2027/2/16 11:00,2956.700439,25.55033493,58.52436829,0.370698154,0.988633692,0,1
2027/2/16 12:00,20102.33398,29.61048698,53.73213577,2.98418951,6.966753483,0,0
2027/2/16 13:00,17418.76563,29.04721642,53.90038681,2.597415447,6.95011282,0,0
2027/2/16 14:00,16800.07227,27.99369621,57.97398758,2.385677814,4.947627068,0,0
2027/2/16 15:00,12929.17383,27.80442619,68.03979492,1.72422266,3.954073429,0,1
2027/2/16 16:00,10523.43457,26.36103249,73.09385681,1.672533512,2.948161364,0,1
2027/2/16 17:00,6209.335938,25.99944496,74.79135895,0.85399282,0.997822106,0,1
2027/2/17 06:00,15.86947823,22.25684166,79.16886902,0.018359417,0.000905603,1,0
2027/2/17 07:00,626.0455322,22.75859451,81.04358673,0.102784865,0.001866668,1,0
2027/2/17 08:00,825.1383057,23.42946053,95.99783325,0.1244682,0.002539008,1,0
2027/2/17 09:00,1419.776978,23.53486443,97.11717987,0.163282037,0.012269646,1,0
2027/2/17 10:00,2586.702881,24.16023827,96.17525482,0.357817292,0.929035008,1,0
2027/2/17 11:00,2627.999756,24.49674606,93.11710358,0.40153563,1.009182811,1,0
2027/2/17 12:00,11964.62695,26.65307808,90.06438446,1.867674947,3.021626711,1,0
2027/2/17 13:00,7786.758301,25.39950562,81.92114258,0.907882214,2.995764732,1,0
2027/2/17 14:00,6128.744141,25.31884956,80.98454285,0.756016016,2.995431662,1,0
2027/2/17 15:00,5766.294922,25.2621994,78.87408447,0.676726341,2.037635565,1,0
2027/2/17 16:00,3829.563721,25.0011692,81.24116516,0.529265463,2.035362959,1,0
2027/2/17 17:00,2790.839111,24.66207123,73.81955719,0.408553183,1.978022695,0,1
2027/2/18 06:00,2.792631149,23.22567558,71.08995819,0.025386805,0.002329976,1,0
2027/2/18 07:00,885.0845947,23.346138,78.08074951,0.126111269,0.016559273,1,0
2027/2/18 08:00,1165.28479,23.56999207,96.23002625,0.153168082,0.033028454,1,0
2027/2/18 09:00,2453.836182,24.9851532,96.00454712,0.294987082,0.93474251,1,0
2027/2/18 10:00,4533.404785,25.14621735,95.14768982,0.591725111,0.973001063,1,0
2027/2/18 11:00,6616.952637,25.75730324,88.29096985,0.771881402,1.996355772,1,0
2027/2/18 12:00,15624.31152,29.8147068,84.04452515,1.939717293,5.978963375,0,0
2027/2/18 13:00,11655.70898,28.63696098,77.14482117,1.746788979,4.023037434,0,1
2027/2/18 14:00,8815.540039,28.05731201,71.02365112,1.175353289,3.981317043,0,1
2027/2/18 15:00,7560.598145,27.87910652,70.07765198,1.060462594,3.001058578,0,1
2027/2/18 16:00,7310.688965,27.08336449,60.94013596,0.999717236,2.967581987,0,1
2027/2/18 17:00,7057.209961,26.71206093,75.08442688,0.814816952,2.043925285,0,1
2027/2/19 06:00,148.6061096,20.23104477,80.97084045,0.027027482,0.031049877,1,0
2027/2/19 07:00,1362.85022,20.46205139,84.20612335,0.148443222,0.032996982,1,0
2027/2/19 08:00,1436.444946,20.75412369,78.89348602,0.177044392,0.047046989,1,0
2027/2/19 09:00,4518.836914,22.50766373,82.0949707,0.435226142,0.973820984,1,0
2027/2/19 10:00,5354.982422,22.55467033,83.11282349,0.666782081,0.978867352,1,0
